"<1cm","1-2cm","2-3cm","WF","Cancer","Death","<1cm","1-2cm","2-3cm","WF","Cancer","Death","Surg","No comp","Comp","Cancer","Death","<1cm","1-2cm","2-3cm","WF","Cancer","Death","<1cm","1-2cm","2-3cm","WF","Cancer","Death","Surg","No comp","Comp","Cancer","Death","<1cm","1-2cm","2-3cm","WF","Cancer","Death","<1cm","1-2cm","2-3cm","WF","Cancer","Death","Surg","No comp","Comp","Cancer","Death"
0.169158128734261,0.0019028741749847,0.0000138232276352062,0.0249093490851849,0.00284489523478086,0.0903339442744006,0,0,0,0.00963031429863475,0.000608775619621149,0.00488378342767983,0.0000000000241539561849668,0.0000113025575116925,0.00000328083676447484,0.00654416341592167,0.0000575102544950818,0,0.343211913561863,0.00465064300489016,0.0717776805776255,0.00716372657560959,0.0410527272716208,0,0,0,0.00921302854452,0.000582397104274428,0.00467216694379816,0.0000000000929575866668796,0.0000434984008998272,0.0000126264478389412,0.0251855072204023,0.000221330800864339,0,0,0.0072140439537007,0.0043711437498199,0.000391147104419093,0.0023974825550411,0,0,0,0.00928888297726905,0.000587192205230205,0.00471063470404855,0.000000000556184128387895,0.000260259770699894,0.0000755466028943161,0.15069000695537,0.00132426715212894
0.166586582486903,0.00193396956899238,0.0000144264186217223,0.0252691490462266,0.00289414291103225,0.0924647442994718,0,0,0,0.00950693745532606,0.000614228709731212,0.00500170718087845,0.0000000000138647901247858,0.00000935351174551496,0.00000271077537567419,0.00654505930948307,0.000059133478377826,0,0.340187267571635,0.00471735968230449,0.0730666554840456,0.00732008528855988,0.0425653229650636,0,0,0,0.00909499767409484,0.000587613909591672,0.00478498100890608,0.0000000000533592683440004,0.0000359974106131955,0.0000104325409464604,0.0251889551070648,0.000227577850979213,0,0,0.00707334251647564,0.00442396802505793,0.000398162906759182,0.00247834391468805,0,0,0,0.00916988031296746,0.000592451962526398,0.00482437761105396,0.000000000319259344174623,0.000215379821744606,0.000062420012192996,0.150710636361822,0.00136164452225783
0.164054128952095,0.00196406328197404,0.0000150321076917761,0.0256144047686402,0.00294188349169986,0.0945735021291462,0,0,0,0.00938514122974103,0.000619262233665036,0.00511846988252966,0.00000000000795863020253393,0.00000774056307995324,0.00000223976432648167,0.0065455207174386,0.0000607560360432107,0,0.337189277076175,0.00478138780636412,0.0743212782866348,0.00747368049885935,0.0440910673235749,0,0,0,0.00897847893253219,0.000592429328719625,0.00489668433134077,0.0000000000306291462622652,0.0000297899051337618,0.00000861983374060637,0.0251907308563328,0.000233822337126616,0,0,0.0069353852951944,0.00447399306261448,0.000404963943938365,0.00255947506123355,0,0,0,0.00905240222747103,0.000597307028865323,0.00493700063021145,0.000000000183260405395324,0.000178239055204332,0.00005157421666989,0.150721261030494,0.00139900655164839
0.161560173841412,0.00199317520318169,0.0000156397866792697,0.025945450491371,0.00298813936013548,0.0966604360484678,0,0,0,0.00926490537211218,0.000623890794715765,0.00523407717910778,0.00000000000456839188553269,0.00000640575515316677,0.00000185059350131883,0.00654562276145808,0.000062377974165921,0,0.334217707166868,0.00484279204029061,0.075542114600806,0.0076245195444193,0.0456295576392244,0,0,0,0.00886345294749592,0.000596857332184317,0.00500728231291236,0.0000000000175816616282505,0.0000246528367964798,0.00000712209231757556,0.0251911235773311,0.000240064438936174,0,0,0.00680011876715463,0.00452129612103324,0.000411552508636367,0.00264084996615656,0,0,0,0.0089364291889437,0.000601771489797763,0.00504850920780635,0.000000000105194653808751,0.000147502931579704,0.0000426129254209678,0.150723610760021,0.00143635431506117
0.159104131900814,0.00202132487842817,0.0000162489664519474,0.0262626139447744,0.0030329328280824,0.0987257622126966,0,0,0,0.00914620989209789,0.00062812856557578,0.00534853488826205,0.00000000000262233624237951,0.00000530112519736082,0.00000152904295273955,0.00654542758683078,0.0000639993312436637,0,0.331272325005293,0.00490163567837926,0.0767297223075519,0.00777261077787254,0.0471803972225122,0,0,0,0.00874990059483468,0.000600911478569133,0.00511678051918878,0.0000000000100921789645545,0.0000204016187324356,0.00000588459057010015,0.0251903724390002,0.000246304304568042,0,0,0.00666749045355127,0.00456595266168219,0.000417930949487378,0.00272244329825996,0,0,0,0.00882194191577756,0.000605859015540172,0.00515890895523007,0.0000000000603835572996359,0.00012206703012918,0.0000352087010270557,0.150719116546769,0.00147368869896847
0.156685426773309,0.00204853151567021,0.0000168591763826365,0.0265662164677618,0.00307628612647521,0.100769694671649,0,0,0,0.00902903505545879,0.000631989300279153,0.00546184899019778,0.00000000000150526652275044,0.00000438698096707055,0.00000126336342217662,0.00654498660392001,0.0000656201390323527,0,0.328352899804978,0.00495798067364797,0.077884651644781,0.00791796352216509,0.0487431953460362,0,0,0,0.00863780299540237,0.0006046049259398,0.00522518467125041,0.00000000000579308590997672,0.0000168834935498568,0.00000486211094817841,0.0251886752964356,0.000252542056236283,0,0,0.00653744889911663,0.004608036387525,0.000424101666683478,0.00280423040965568,0,0,0,0.00870892137338721,0.000609582872493729,0.00526820564066687,0.0000000000346612100533866,0.000101017372340148,0.000029090997699076,0.150708962197975,0.00151101043460189
0.154303490863698,0.00207481399050338,0.0000174699638333625,0.0268565731229318,0.00311822139669158,0.102792445393589,0,0,0,0.00891336138077675,0.000635486345821533,0.00557402561933744,0.000000000000864049113113419,0.00000363047468955482,0.00000104384708936993,0.00654434234247441,0.0000672404237294949,0,0.325459202813322,0.00501188766493844,0.0790074452977869,0.00806058802754326,0.0503175671880183,0,0,0,0.00852714151191931,0.000607950442960777,0.0053325006377125,0.00000000000332533187116864,0.0000139720451180685,0.00000401729246894418,0.0251861958272874,0.000258777794763182,0,0,0.00640994365215744,0.00464761928108864,0.000430067107759357,0.00288618732197536,0,0,0,0.008597348771045,0.000612955934452253,0.00537640518105056,0.0000000000198961362346274,0.0000835975848172277,0.0000240362770854406,0.150694127030277,0.0015483201252016
0.151957765205381,0.00210019085157036,0.0000180808936520454,0.0271339928097191,0.00315876068224038,0.104794224288685,0,0,0,0.00879916963621596,0.000638632653466081,0.00568507105625368,0.000000000000495979189458041,0.00000300442286484087,0.000000862472887114956,0.00654352998564902,0.0000688602069499217,0,0.322591007293662,0.00506341600348051,0.0800986384888549,0.00820049542989693,0.0519031337757141,0,0,0,0.00841789774587356,0.000610960419711293,0.00543873442700774,0.00000000000190879821657165,0.0000115626565148869,0.00000331926569452508,0.0251830694355104,0.000265011603334388,0,0,0.00628492524498131,0.00468477164164337,0.000435829763552144,0.00296829071280397,0,0,0,0.00848720555875693,0.000615990693507295,0.00548351363428359,0.0000000000114207275642466,0.0000691817232586603,0.0000198598410672277,0.150675421193046,0.00158561826848428
0.149647699329181,0.00212468032588381,0.0000186915476814938,0.0273987783755952,0.0031979259208711,0.106775239232035,0,0,0,0.0086864408363254,0.000641440789743809,0.00579499171986651,0.000000000000284700664166025,0.00000248632954725914,0.000000712613433442197,0.00654257863905119,0.0000704795065302876,0,0.319748088507516,0.00511262377893019,0.0811587590660093,0.00833769771042063,0.0534995219287327,0,0,0,0.00831005353446205,0.000613646878209047,0.00554389217992149,0.00000000000109568331004107,0.00000956875108168051,0.00000274252484735459,0.0251794081353432,0.000271243550595069,0,0,0.00616234517470501,0.00471956212161117,0.000441392164330383,0.00305051790233424,0,0,0,0.00837847342417853,0.000618699270658483,0.00558953719171079,0.00000000000655569586771,0.0000572517819249863,0.0000164090833949278,0.150653514890234,0.0016229052751679
0.147372751134168,0.00214830032406528,0.0000193015242804165,0.0276512267253531,0.00323573893708958,0.108735696086291,0,0,0,0.00857515623888236,0.00064392294715651,0.00590379415989685,0.000000000000163423123186165,0.00000205757803490858,0.000000588792879590668,0.00654151238057658,0.0000720983371923719,0,0.316930223696967,0.00515956784489164,0.0821883275909057,0.00847220765655549,0.0551063642022889,0,0,0,0.00820359094757083,0.000616021482649366,0.00564798016237239,0.000000000000628941239299136,0.00000791868160392394,0.00000226599587720773,0.0251753045916502,0.000277473693202653,0,0,0.00604215588443694,0.00475205776221818,0.000446756876086369,0.00313284684023931,0,0,0,0.00827113428957028,0.000621093426136982,0.00569448217084054,0.0000000000037630832246146,0.0000473790809742365,0.0000135579137441656,0.15062896255455,0.00166018148424537
0.145132386760444,0.00217106844550135,0.0000199104378561794,0.0278916289285076,0.0032722214350662,0.110675798723872,0,0,0,0.00846529734177637,0.000646090954590194,0.00601148504956917,0.0000000000000938077094767367,0.00000170276193509174,0.000000486486829590165,0.00654035112889843,0.0000737167110899559,0,0.314137192067212,0.0052043038439334,0.0831878574258737,0.00860403882417578,0.0567232988304137,0,0,0,0.00809849228479401,0.000618095549367427,0.00575100475843115,0.000000000000361023188786462,0.00000655315588644102,0.00000187226644271506,0.0251708354623413,0.000283702077931517,0,0,0.00592431074482672,0.00478232402840662,0.000451926496986235,0.00321525609276123,0,0,0,0.00816517030879199,0.000623184569449739,0.00579835500830608,0.00000000000216007509212327,0.0000392088631555322,0.0000112021505386435,0.150602222845846,0.00169744717557729
0.142926080463865,0.0021930019834184,0.0000205179184090401,0.0281202703248441,0.00330739499192239,0.112595749048789,0,0,0,0.00835684587993302,0.000647956287446772,0.00611807117855593,0.0000000000000538472535936507,0.00000140913157634037,0.00000040195702283517,0.00653911136193415,0.0000753346382597068,0,0.311368774769261,0.00524688623210858,0.0841578548201114,0.00873320550098479,0.0583499696691425,0,0,0,0.0079947400724909,0.000619880056530929,0.00585297246357076,0.000000000000207233577157046,0.00000542310624518823,0.0000015469496798134,0.0251660641634225,0.000289928743408223,0,0,0.00580876403597455,0.00481042484302101,0.000456903653972354,0.00329772483001289,0,0,0,0.00806056386433572,0.000624983769151961,0.00590116225306013,0.00000000000123992059837827,0.0000324475465455435,0.00000925571424751177,0.15057367519497,0.00173470258027422
0.14075331449266,0.00221411792987708,0.0000211236110875997,0.028337430628145,0.00334128105138226,0.114495747018095,0,0,0,0.00824978382227728,0.000649530077501512,0.00622355944615694,0.0000000000000309092582662193,0.00000116613587918593,0.000000332114740281617,0.00653780671120359,0.0000769521269929103,0,0.308624754882789,0.00528736830298897,0.0850988189950392,0.00885972267108597,0.0599860261397053,0,0,0,0.00789231706088085,0.00062138565357042,0.00595388987814131,0.000000000000118955670536462,0.00000448792637631144,0.00000127815851435101,0.0251610431564112,0.000296153721542159,0,0,0.00569547092969349,0.00483642262028356,0.000461690999512807,0.00338023281349095,0,0,0,0.0079572975643967,0.000626501762355084,0.00600291055979603,0.000000000000711735946536709,0.0000268521753778186,0.0000076474820908746,0.15054363348984,0.00177194788925652
0.138613578965936,0.00223443298068801,0.0000217271757552156,0.0285433840281265,0.00337390091777635,0.116375990662966,0,0,0,0.00814409336873559,0.000650823122493582,0.00632795685470655,0.0000000000000177424507808231,0.000000965043226110905,0.000000274407943890257,0.00653644845351719,0.0000785691841419469,0,0.305904917399138,0.00532580221122252,0.0860112422288147,0.00898360598069581,0.0616311231717374,0,0,0,0.00779120622117536,0.000622622670354284,0.00605376370106295,0.000000000000068282619770906,0.00000371401225710275,0.00000105607131315966,0.0251558158406194,0.000302377038705019,0,0,0.00558438747211761,0.00486037829857315,0.000466291208492792,0.00346276038379725,0,0,0,0.0078553542399818,0.000627748963977298,0.00610360668258871,0.000000000000408548787926469,0.000022221689956745,0.00000631868924190178,0.150512357397359,0.00180918326031139
0.136506371754021,0.00225396354024967,0.0000223282865671255,0.0287383992906131,0.00340527575038486,0.118236676109411,0,0,0,0.0080397569472765,0.000651845895456825,0.0064312705032024,0.0000000000000101844747291775,0.000000798627708745409,0.000000226728025827092,0.00653504591772916,0.0000801858153729621,0,0.303209049204471,0.00536223899562348,0.0868956099400156,0.00910487170496621,0.063284921146532,0,0,0,0.0076913907427468,0.000623601126115199,0.00615260072373059,0.0000000000000391954090271719,0.00000307355465422588,0.000000872573004158629,0.0251504181185622,0.000308598716703219,0,0,0.00547547056664942,0.004882351372522,0.00047070697524307,0.00354528844856631,0,0,0,0.00775471694205499,0.000628735475743506,0.00620325746874931,0.000000000000234514096032915,0.0000183897019889207,0.00000522078157549338,0.150480061729567,0.00184640882391105
0.134431198360634,0.00227272572630984,0.0000229266315580384,0.0289227398559824,0.00343542655810829,0.120077997598655,0,0,0,0.00793675721098911,0.000652608553797694,0.00653350758114892,0.00000000000000584606528097934,0.000000660909478976927,0.000000187332760285062,0.00653360682122759,0.0000818020253741766,0,0.300536939063074,0.00539672860180457,0.0877524007704923,0.00922353671588468,0.064947085840353,0,0,0,0.00759285403033355,0.00062433073813473,0.00625040782412431,0.0000000000000224988451521288,0.00000254353985328488,0.000000720958552975382,0.0251448796909546,0.000314818773579586,0,0,0.00536867795723984,0.00490239992444385,0.000474941010700631,0.00362779847059649,0,0,0,0.00765536893871944,0.000629471094941414,0.00630186985288696,0.000000000000134615161918027,0.0000152185157451293,0.00000431364150865247,0.150446924191879,0.0018836246880094
0.132387571806835,0.0022907353746517,0.0000235219122399531,0.0290966639359062,0.00346437419445352,0.121900147507161,0,0,0,0.00783507703519899,0.000653120948127107,0.00663467536260963,0.00000000000000335574294976254,0.000000546939874418743,0.000000154782642727902,0.00653213754829875,0.0000834178180276216,0,0.297888377600803,0.00542931990436002,0.0885820866673978,0.00933961845122174,0.0666172883678264,0,0,0,0.00749557970128086,0.000624820930192491,0.00634719196111924,0.0000000000000129147276618176,0.00000210492270452557,0.000000595687961662476,0.0251392251280096,0.000321037224274292,0,0,0.00526396821199429,0.00492058065510733,0.000478996039696967,0.00371027245618221,0,0,0,0.00755729371243565,0.000629965322940267,0.00639945085117189,0.0000000000000772714396480166,0.0000125941802247494,0.00000356412210802856,0.150413091792871,0.00192083094199653
0.130375012516755,0.00230800804370589,0.0000241138432099695,0.0292604246084187,0.00349213935282408,0.123703316366334,0,0,0,0.00773469951462104,0.000653392630852807,0.00673478120046187,0.00000000000000192625470357295,0.000000452623597368517,0.000000127888290472303,0.00653064338040639,0.0000850331965507215,0,0.295263157288678,0.00546006072860839,0.0893851329643972,0.00945313488449555,0.068295205125429,0,0,0,0.00739955158281708,0.000625080840786196,0.00644296016898931,0.00000000000000741327785720303,0.00000174194227056045,0.00000049218383747244,0.0251334747556778,0.000327254081169741,0,0,0.00516130070709855,0.0049369489138678,0.000482874798369454,0.00379269294364499,0,0,0,0.00746047495727528,0.000630227373478569,0.00649600755579396,0.0000000000000443551476683808,0.0000104223945370442,0.00000294483590276718,0.150378686146834,0.00195802765995887
0.128393048205046,0.00232455901908945,0.0000247021517678656,0.029414269911339,0.00351874256210338,0.125487692881902,0,0,0,0.00763560796054887,0.000653432864538615,0.00683383252084824,0.00000000000000110570363659692,0.000000374571557725008,0.000000105666982670841,0.00652912868669236,0.0000866481636130152,0,0.292661072426627,0.00548899787190375,0.0901619984620635,0.00956410449592489,0.0699805177350897,0,0,0,0.00730475370936478,0.000625119331128703,0.0065377195520991,0.00000000000000425535017285547,0.00000144155548571549,0.00000040666413502753,0.0251276453887982,0.000333469354539772,0,0,0.00506063561105808,0.00495155872817065,0.000486580031691502,0.00387504299206057,0,0,0,0.00736489657621012,0.000630266180726975,0.00659154712961071,0.0000000000000254606246971143,0.00000862511936996237,0.00000243315414692764,0.150343807860368,0.00199521490336689
0.126441213766056,0.00234040331807307,0.000025286577543214,0.0295584429340751,0.00354420418252018,0.12725346395298,0,0,0,0.00753778589808007,0.000653250630036824,0.00693183681781883,0.00000000000000063469308067927,0.000000309979092120034,0.0000000873067516919217,0.00652759708157005,0.0000882627214323818,0,0.29008191912736,0.00551617712452382,0.0909131355074626,0.00967254624434198,0.0716729129879206,0,0,0,0.00721117031988635,0.000624944992928023,0.00663147727977822,0.00000000000000244264486539198,0.00000119296847688259,0.000000336003960380484,0.0251217509376033,0.000339683052919993,0,0,0.00496193386924474,0.00496446283243884,0.00049011449111726,0.00395730617017996,0,0,0,0.00727054267843582,0.000630090407132358,0.00668607680097963,0.0000000000000146148405324646,0.00000713777278757157,0.00000201037996509956,0.150308540161219,0.00203239272329086
0.124519051164681,0.00235555569397743,0.000025866872131821,0.0296931819078376,0.00356854440178599,0.129000814690833,0,0,0,0.00744121706337717,0.000652854634399788,0.00702880164815877,0.000000000000000364324845581561,0.000000256525183334483,0.0000000721367138096811,0.006526051555095,0.0000898768718543686,0,0.2875254953004,0.00554164329014328,0.0916389900729343,0.00977847954003788,0.0733720827880935,0,0,0,0.00711878585526353,0.000624566155956105,0.00672424058137296,0.00000000000000140212055320047,0.000000987248704909628,0.0000002776213873403,0.0251158029094562,0.000345895183413076,0,0,0.00486515718874499,0.0049757126963573,0.000493480932336801,0.00403946654554171,0,0,0,0.00717739757672988,0.000629708451048904,0.00677960385876903,0.00000000000000838917215623465,0.00000590690959318847,0.00000166106516827979,0.15027295190028,0.00206956116222752
0.122626109328879,0.0023700306405001,0.0000264427987412724,0.0298187202942892,0.00359178323149413,0.130729928437344,0,0,0,0.00734588540096357,0.000652253318576623,0.00712473462639553,0.000000000000000209128785468992,0.000000212289058653766,0.0000000596025550948187,0.00652449458081533,0.0000914906164175884,0,0.284991600636246,0.00556544020590044,0.0923400018340725,0.00988192421851345,0.0750777240968767,0,0,0,0.00702758495571059,0.000623990895412025,0.00681601674146997,0.000000000000000804841536140253,0.000000817003989620544,0.000000229383113820602,0.0251098108239183,0.000352105751940441,0,0,0.00477026802350348,0.0049853585525664,0.000496682113137839,0.00412150867377309,0,0,0,0.00708544578484351,0.000629128454161933,0.00687213564754237,0.00000000000000481553044048672,0.00000488830087085767,0.00000137244577663577,0.150237100035019,0.00210672025560593
0.120761944043814,0.00238384239597376,0.0000270141318453772,0.0299352868726558,0.00361394050377095,0.132440986783187,0,0,0,0.00725177506105423,0.000651454864900759,0.00721964341998073,0.000000000000000120043553005348,0.00000017568117028731,0.0000000492462767647415,0.00652292820499207,0.0000931039564076315,0,0.282480036590676,0.00558761076206527,0.0930166042469112,0.00998290051511009,0.0767895388768456,0,0,0,0.00693755245822065,0.000623227039085108,0.00690681309528683,0.000000000000000461993012525213,0.000000676116884855726,0.00000018952651090875,0.025103782556117,0.00035831476344974,0,0,0.00467722955975647,0.00499344942377646,0.000499720791370159,0.00420341758807771,0,0,0,0.00699467201492691,0.000628358308709991,0.00696367956291091,0.00000000000000276419806285897,0.00000404534469724787,0.00000113397562324776,0.150201031683925,0.00214387003302889
0.11892611784762,0.00239700494755701,0.0000275806568473044,0.0300431058253266,0.00363503586816944,0.134134169585727,0,0,0,0.00715887039692044,0.000650467204373948,0.00731353574464134,0.000000000000000068907083191972,0.000000145386077763824,0.0000000406894598900698,0.00652135412040764,0.0000947168929015094,0,0.279990606369195,0.00560819692131668,0.09366922462432,0.0100814290404947,0.0785072340362821,0,0,0,0.00684867339404462,0.000622282174323312,0.00699663702422466,0.00000000000000026519200866011,0.000000559524858801384,0.000000156595216336188,0.0250977246208017,0.000364522222085901,0,0,0.00458600570174938,0.00500003314931524,0.000502599723009061,0.00428517878890712,0,0,0,0.00690506117498748,0.000627405664510609,0.00705424304704972,0.00000000000000158669767020329,0.00000334775091589901,0.000000936940996755551,0.150164785826067,0.00218101051929634
0.117118199928734,0.00240953203535869,0.0000281421697512121,0.0301423968219667,0.00365508878879637,0.135809654986641,0,0,0,0.00706715596228841,0.00064929802375217,0.00740641935989515,0.0000000000000000395538618705647,0.000000120315179886586,0.0000000336194379507371,0.0065197737274247,0.000096329426804293,0,0.277523114911608,0.00562723973763658,0.0942982842116148,0.0101775307569743,0.0802305213737747,0,0,0,0.00676093298620256,0.000621163654812098,0.00708549595157793,0.000000000000000152224816286254,0.000000463038380793679,0.000000129385918938716,0.0250916424073309,0.00037072813133213,0,0,0.00449656105773284,0.00500515641111977,0.000505321660314231,0.00436677823381396,0,0,0,0.00681659836638069,0.000626277935794992,0.00714383358437213,0.000000000000000910792005267747,0.0000027704527136098,0.000000774142241971917,0.150128394707072,0.00221814173524903
0.115337766024802,0.00242143715649687,0.0000286984768421721,0.0302333751021685,0.00367411854166382,0.137467619429274,0,0,0,0.0069766165087712,0.00064795477243874,0.00749830206472578,0.0000000000000000227046033064128,0.0000000995675977573867,0.0000000277778719871592,0.00651818818449779,0.0000979415588793153,0,0.275077368876742,0.00564477937482848,0.0949041982613891,0.0102712269556164,0.0819591175230327,0,0,0,0.00667431664702684,0.000619878607168861,0.00717339733839688,0.0000000000000000873796869312275,0.000000383190377877138,0.000000106904389611957,0.0250855403740692,0.000376932494126148,0,0,0.00440886092623187,0.00500886475918405,0.000507889350080574,0.0044482023274843,0,0,0,0.006729268881333,0.000624982307856734,0.00723245869735808,0.00000000000000052281042093757,0.0000022927058884389,0.000000639630684155351,0.15009188500224,0.00225526369846392
0.113584398323119,0.00243273356909346,0.0000292493943742004,0.0303162515566666,0.00369214421225673,0.139108237675738,0,0,0,0.00688723698333354,0.000646444669189783,0.0075891916934124,0.0000000000000000130328364140139,0.0000000823978032707764,0.0000000229513108824793,0.00651659844995964,0.0000995532897730693,0,0.272653176627293,0.00566085512466783,0.0954873761075706,0.010362539234152,0.0836927438979257,0,0,0,0.00658880997573684,0.000618433937357848,0.0072603486794979,0.000000000000000050157457072187,0.000000317111651608894,0.0000000883291521330338,0.0250794222092032,0.000383135312956012,0,0,0.00432287128258297,0.00501120263647348,0.000510305531977661,0.00452943791194669,0,0,0,0.00664305820049655,0.000623525743519562,0.0073201259425317,0.000000000000000300102256783169,0.00000189734344313157,0.000000528491264154742,0.150055278778742,0.00229237642382757
0.111857685362578,0.00244343429620535,0.0000297947482662025,0.0303912328071389,0.00370918469330799,0.140731682823751,0,0,0,0.00679900252578909,0.000644774708637101,0.00767909611150953,0.00000000000000000748107433114551,0.0000000681888298661783,0.0000000189633918484422,0.00651500531658942,0.000101164620035732,0,0.270250348214811,0.00567550542469138,0.0960482212387081,0.0104514894756373,0.0854311266377607,0,0,0,0.00650439875604461,0.000616836336930386,0.00734635749961759,0.0000000000000000287912510138464,0.000000262427778433394,0.0000000729814663796858,0.025073290963779,0.000389336589939104,0,0,0.00423855876573362,0.00501221340331713,0.000512572936974526,0.00461047225695552,0,0,0,0.00655795199053523,0.000621914989428938,0.00740684290658365,0.000000000000000172263904695782,0.00000157015871911349,0.000000436662941910458,0.150018594291607,0.00232947992400872
0.110157221937115,0.00245355212969329,0.0000303343738056543,0.0304585212846198,0.00372525868277316,0.14233812632324,0,0,0,0.00671189846632983,0.00064295166763331,0.00776802321197258,0.0000000000000000042942665257384,0.000000056430102913664,0.0000000156683961204398,0.00651340944020975,0.000102775550138085,0,0.26786869536482,0.00568876787563277,0.0965871313704946,0.0105380998278544,0.0871739965528068,0,0,0,0.00642106895379138,0.00061509228909509,0.00743143134970612,0.000000000000000016526677852693,0.000000217173788925007,0.0000000603005271328301,0.0250671491617596,0.000395536326887245,0,0,0.00415589066529937,0.00501193936128832,0.000514694285846682,0.00469129305054643,0,0,0,0.00647393610174156,0.000620156582172243,0.00749261720263401,0.0000000000000000988824715252918,0.0000012993949050636,0.000000360790305850886,0.149981846642218,0.00236657420984784
0.108482609000619,0.00246309963402928,0.0000308681153598347,0.0305183153065471,0.00374038468199681,0.143927737992695,0,0,0,0.00662591032308703,0.000640982111424034,0.00785598091142466,0.00000000000000000246498352747334,0.000000046699093107388,0.0000000129459243866026,0.00651181136334392,0.000104386080485457,0,0.26550803146206,0.00570067925851119,0.097104498517532,0.0106223926834272,0.0889210890700782,0,0,0,0.00633880671461414,0.000613208074622602,0.00751557780335584,0.00000000000000000948659996452869,0.000000179723560047547,0.0000000498229722259526,0.0250609988910703,0.000401734525360368,0,0,0.00407483490887334,0.00501042177658401,0.000516672287762309,0.00477188838976114,0,0,0,0.00639099656568423,0.000618256854232137,0.00757745646663145,0.0000000000000000567602550993931,0.00000107532257645658,0.000000298100965986663,0.149945048323056,0.00240365929067833
0.106833453573289,0.00247208915004348,0.0000313958260944387,0.0305708091524666,0.0037545809940632,0.145500686035291,0,0,0,0.00654102379972352,0.000638872399651766,0.00794297714656043,0.00000000000000000141494333299914,0.0000000386461336136316,0.0000000106964973909044,0.00651021153478664,0.000105996211429228,0,0.263168171535869,0.00571127555137999,0.0976007090643413,0.0107043906606324,0.0906721441793865,0,0,0,0.00625759836164233,0.000611189777589309,0.00759880445336095,0.0000000000000000054454730520648,0.00000014873138326569,0.0000000411659512683019,0.0250548418789177,0.000407931186710765,0,0,0.00399536004958319,0.00500770090291326,0.000518509638944671,0.00485224677153968,0,0,0,0.00630911959288568,0.000616221939777565,0.00766136835388457,0.000000000000000032581371695631,0.000000889890085701063,0.000000246304250641403,0.14990820966835,0.00244073517459124
0.105209368649411,0.0024805327986117,0.0000319173676993953,0.0306161931384168,0.00376786572232379,0.147057137054785,0,0,0,0.00645722478305682,0.000636628692195921,0.00802901987068298,0.000000000000000000812202034327939,0.0000000319818554043154,0.00000000883792095612945,0.00650861032579422,0.000107605943276297,0,0.260848932245686,0.00572059194574188,0.0980761438356252,0.0107841165848864,0.0924269063796694,0,0,0,0.00617743039322384,0.000609043290964341,0.0076811189084044,0.00000000000000000312579605671579,0.00000012308360886092,0.0000000340131362722998,0.0250486795540983,0.000414126312119559,0,0,0.00391743525389081,0.00500381600390476,0.000520209021407908,0.00493235708377733,0,0,0,0.00622829157052948,0.000614057780296754,0.00774436053572158,0.0000000000000000187022729145594,0.000000736434240256997,0.000000203507505193097,0.149871339226878,0.00247780186865346
0.103609973106543,0.00248844248428417,0.0000324326101217259,0.0306546536900157,0.00378025676909456,0.148597256071188,0,0,0,0.00637449934071262,0.000634256954853469,0.00811411705036963,0.000000000000000000466218066251594,0.0000000264667892867096,0.00000000730228260447487,0.00650700804347808,0.000109215276296903,0,0.25855013186669,0.0057286628626374,0.0985311781657882,0.0108615934708862,0.0941851246256073,0,0,0,0.0060982894806803,0.000606774322044063,0.00776252878986823,0.00000000000000000179426119544843,0.00000010185862887524,0.0000000281031630128567,0.0250425130985443,0.00042031990262677,0,0,0.00384103028962998,0.00499880537504318,0.000521773101763456,0.00501220859654419,0,0,0,0.00614849906019708,0.000611770130076451,0.00782644069627428,0.0000000000000000107354292949418,0.000000609440872457012,0.000000168146934378383,0.149834444070383,0.00251485937908765
0.102034891616078,0.00249582989885674,0.0000329414313052762,0.030686373414272,0.00379177183451637,0.150121206536219,0,0,0,0.00629283371880847,0.000631762964864424,0.00819827666226283,0.000000000000000000267617262839326,0.0000000219027609964873,0.00000000603347003216339,0.00650540494188479,0.000110824210731056,0,0.256271590275556,0.00573552196841296,0.0989661819677184,0.010936844505387,0.0959465522745346,0,0,0,0.006020162466091,0.000604388397738137,0.00784304172876345,0.00000000000000000102993707173415,0.000000084293760739788,0.0000000232200807653167,0.0250363434899654,0.000426511959156093,0,0,0.00376611551427728,0.00499270636514416,0.000523204530094422,0.00509179095346494,0,0,0,0.00606972879563354,0.000609364561531508,0.00790761652938277,0.00000000000000000616232276543105,0.000000504346697527819,0.000000138930461134224,0.149797530048698,0.00255190771142046
0.100483754555162,0.00250270652488522,0.0000334437169371635,0.0307115311701423,0.00380242841557161,0.151629150348549,0,0,0,0.00621221433966701,0.000629152316286349,0.00828150668998236,0.000000000000000000153616954283715,0.0000000181257701518455,0.00000000498512076300915,0.00650380123116211,0.000112432746793851,0,0.254013128936344,0.00574120219017482,0.0993815198008381,0.011009893030597,0.0977109470336544,0,0,0,0.00594303636010534,0.000601890869711152,0.0079226653627761,0.00000000000000000059120175725988,0.0000000697578416095163,0.0000000191854614549936,0.0250301715371246,0.000432702482535331,0,0,0.00369266186345186,0.00498555539737711,0.000524505938895335,0.0051710941632565,0,0,0,0.00599196768054186,0.000606846470388838,0.00798789573561711,0.00000000000000000353728023556935,0.000000417375339926217,0.000000114790514036301,0.149760602000819,0.00258894687060479
